source,url,price_local,currency,price_usd,bedrooms,sqm,price_per_sqm_usd,district,rooms_text_raw,sqm_text_raw,price_text_raw
flatfy,https://flatfy.ua/redirect/4679795288,1400,USD,1400.00,0,57,24.56,Чорна Гора,"1 кімната, 57 / 18 / 21 м², поверх 10 з 16, з ремонтом, цегляний будинок, 2020, сьогодні о 09:01, Створено 29 травня",57 м²,$ 1 400
flatfy,https://flatfy.ua/redirect/4679272844,496,USD,496.00,0,50,9.92,Голосіївський,"1 кімната, 50 / 35 / 15 м², поверх 24 з 25, з ремонтом, монолітно-каркасний, 2018, сьогодні о 10:15, Створено 29 травня",50 м²,$ 496
flatfy,https://flatfy.ua/redirect/4679510917,750,USD,750.00,1,42,17.86,Голосіїв,"2 кімнати, 42 / 30 / 12 м², поверх 4 з 21, з ремонтом, монолітно-каркасний, 2024, 29 травня, Створено 29 травня",42 м²,$ 750
flatfy,https://flatfy.ua/redirect/4679493812,541,USD,541.00,1,73,7.41,Мостицький масив,"2 кімнати, 73 / 50 / 10 м², поверх 16 з 25, з ремонтом, панельні, 2017, сьогодні о 16:48, Створено 29 травня",73 м²,$ 541
flatfy,https://flatfy.ua/redirect/4654352609,361,USD,361.00,0,36,10.03,Харківський,"1 кімната, 36 / 24 / 4 м², поверх 21 з 28, з ремонтом, монолітно-каркасний, 2021, вчора о 19:04, Створено 29 травня",36 м²,$ 361
flatfy,https://flatfy.ua/redirect/4679974251,1350,USD,1350.00,1,62,21.77,Нова забудова,"2 кімнати, 62 / 40 / 20 м², поверх 25 з 30, з ремонтом, монолітно-каркасний, 2016, сьогодні о 11:42, Створено 29 травня",62 м²,$ 1 350
flatfy,https://flatfy.ua/redirect/4679390233,518,USD,518.00,1,65,7.97,Лівобережний масив,"2 кімнати, 65 / 35 / 15 м², поверх 6 з 16, з ремонтом, монолітно-каркасний, 2017, сьогодні о 10:50, Створено 29 травня",65 м²,$ 518
flatfy,https://flatfy.ua/redirect/4679211182,248,USD,248.00,0,38,6.53,Позняки,"1 кімната, 38 / 17 / 10 м², поверх 7 з 10, з ремонтом, утеплена панель, 1990, сьогодні о 19:01, Створено 29 травня",38 м²,$ 248
flatfy,https://flatfy.ua/redirect/4679269265,473,USD,473.00,0,42,11.26,Виноградар,"1 кімната, 42 / 18 / 14 м², поверх 15 з 23, з ремонтом, блочні, 2025, 29 травня, Створено 29 травня",42 м²,$ 473
flatfy,https://flatfy.ua/redirect/4607924467,361,USD,361.00,0,37,9.76,Осокорки,"1 кімната, 37 / 18 / 10 м², поверх 3 з 25, з ремонтом, панельні, 2018, сьогодні о 13:19, Створено 29 травня",37 м²,$ 361
flatfy,https://flatfy.ua/redirect/4679558056,271,USD,271.00,0,40,6.78,ЖК Район,"1 кімната, 40 / 18 / 8.5 м², поверх 8 з 10, з ремонтом, блочні, 29 травня, Створено 29 травня",40 м²,$ 271
flatfy,https://flatfy.ua/redirect/4679873235,700,USD,700.00,1,42,16.67,Голосіїв,"2 кімнати, 42 / 30 / 12 м², поверх 14 з 21, з ремонтом, монолітно-каркасний, 2024, 29 травня, Створено 29 травня",42 м²,$ 700
flatfy,https://flatfy.ua/redirect/4679409417,349,USD,349.00,0,41,8.51,Позняки,"1 кімната, 41 / 23 / 12 м², поверх 8 з 25, з ремонтом, утеплена панель, 2012, вчора о 20:53, Створено 29 травня",41 м²,$ 349
flatfy,https://flatfy.ua/redirect/4679060701,518,USD,518.00,0,38,13.63,Відрадний,"1 кімната, 38 / 17 / 16 м², поверх 8 з 17, з ремонтом, блочні, 2020, вчора о 22:15, Створено 29 травня",38 м²,$ 518
flatfy,https://flatfy.ua/redirect/4679844348,608,USD,608.00,1,42,14.48,Голосіїв,"2 кімнати, 42 / 25 / 15 м², поверх 9 з 21, з ремонтом, блочні, 2022, 29 травня, Створено 29 травня",42 м²,$ 608
flatfy,https://flatfy.ua/redirect/4679513402,574,USD,574.00,1,52,11.04,Теремки,"2 кімнати, 52 / 16 / 20 м², поверх 2 з 23, з ремонтом, цегляний будинок, 2021, 29 травня, Створено 29 травня",52 м²,$ 574
flatfy,https://flatfy.ua/redirect/4679478464,518,USD,518.00,1,63,8.22,Теремки-2,"2 кімнати, 63 / 27 / 18 м², поверх 14 з 16, з ремонтом, монолітно-каркасний, 2014, 29 травня, Створено 29 травня",63 м²,$ 518
flatfy,https://flatfy.ua/redirect/4679896855,2600,USD,2600.00,1,73,35.62,Нова забудова,"2 кімнати, 73 / 60 / 13 м², поверх 11 з 25, з ремонтом, монолітно-каркасний, 2016, 29 травня, Створено 29 травня",73 м²,$ 2 600
flatfy,https://flatfy.ua/redirect/4679735033,316,USD,316.00,0,43,7.35,Оболонь,"1 кімната, 43 / 18 / 8 м², поверх 14 з 16, без ремонту, утеплена панель, 1991, 29 травня, Створено 29 травня",43 м²,$ 316
flatfy,https://flatfy.ua/redirect/4679041444,1200,USD,1200.00,1,71,16.90,Нижній Печерськ,"2 кімнати, 71 / 40 / 11 м², поверх 3 з 14, з ремонтом, монолітно-каркасний, 2015, сьогодні о 08:44, Створено 29 травня",71 м²,$ 1 200
flatfy,https://flatfy.ua/redirect/4679823899,799,USD,799.00,1,44,18.16,Нова забудова,"2 кімнати, 44 / 30 / 10 м², поверх 23 з 24, з ремонтом, монолітно-каркасний, 2019, 29 травня, Створено 29 травня",44 м²,$ 799
flatfy,https://flatfy.ua/redirect/4679700369,936,USD,936.00,1,43,21.77,Історичний центр,"2 кімнати, 43 / 20 / 13 м², поверх 10 з 19, з ремонтом, цегляний будинок, 2021, сьогодні о 12:38, Створено 29 травня",43 м²,$ 936
flatfy,https://flatfy.ua/redirect/4679796637,1283,USD,1283.00,2,100,12.83,Позняки,"3 кімнати, 100 / 60 / 30 м², поверх 2 з 26, з ремонтом, цегляний будинок, 2019, сьогодні о 10:03, Створено 29 травня",100 м²,$ 1 283
flatfy,https://flatfy.ua/redirect/4678869170,1000,USD,1000.00,1,55,18.18,Рибальський острів,"2 кімнати, 55 / 35 / 15 м², поверх 5 з 9, з ремонтом, цегляний будинок, 2021, вчора о 11:01, Створено 29 травня",55 м²,$ 1 000
flatfy,https://flatfy.ua/redirect/4670159976,203,USD,203.00,0,35,5.80,Виноградар,"1 кімната, 35 / 15 / 8 м², поверх 6 з 16, з ремонтом, утеплена панель, 1981, сьогодні о 09:14, Створено 29 травня",35 м²,$ 203
flatfy,https://flatfy.ua/redirect/4679232070,361,USD,361.00,0,37,9.76,Шулявка,"1 кімната, 37 / 16 / 9 м², поверх 3 з 9, з ремонтом, цегляний будинок, 1973, сьогодні о 09:57, Створено 29 травня",37 м²,$ 361
flatfy,https://flatfy.ua/redirect/4679762902,338,USD,338.00,1,46,7.35,Лівобережний масив,"2 кімнати, 46 / 32 / 10 м², поверх 8 з 9, з ремонтом, панельні, 1970, сьогодні о 10:00, Створено 29 травня",46 м²,$ 338
flatfy,https://flatfy.ua/redirect/4679721501,406,USD,406.00,0,33,12.30,Жуляни,"1 кімната, 33 / 12 / 14 м², поверх 4 з 5, з ремонтом, монолітно-каркасний, 2024, 29 травня, Створено 29 травня",33 м²,$ 406
flatfy,https://flatfy.ua/redirect/4504486877,496,USD,496.00,1,94.5,5.25,Олександрівська Слобідка,"2 кімнати, 94.5 / 50 / 17 м², поверх 12 з 18, з ремонтом, цегляний будинок, 2000, сьогодні о 10:48, Створено 29 травня",94.5 м²,$ 496
flatfy,https://flatfy.ua/redirect/4679353555,1100,USD,1100.00,1,70,15.71,Чорна Гора,"2 кімнати, 70 / 50 / 15 м², поверх 21 з 24, з ремонтом, блочні, 2017, 29 травня, Створено 29 травня",70 м²,$ 1 100
flatfy,https://flatfy.ua/redirect/4679188657,428,USD,428.00,0,45,9.51,Дарницький,"1 кімната, 45 / 18 / 12 м², поверх 20 з 24, з ремонтом, блочні, 2024, сьогодні о 13:23, Створено 29 травня",45 м²,$ 428
flatfy,https://flatfy.ua/redirect/4636674603,428,USD,428.00,1,90,4.76,Позняки,"2 кімнати, 90 / 46 / 15 м², поверх 15 з 24, з ремонтом, цегляний будинок, 2005, вчора о 22:04, Створено 29 травня",90 м²,$ 428
flatfy,https://flatfy.ua/redirect/4679946036,1500,USD,1500.00,1,59,25.42,Шулявка,"2 кімнати, 59 / 45 / 14 м², поверх 11 з 22, з ремонтом, цегляний будинок, 2022, 29 травня, Створено 29 травня",59 м²,$ 1 500
flatfy,https://flatfy.ua/redirect/4680154935,5000,USD,5000.00,2,143,34.97,Нижній Печерськ,"3 кімнати, 143 / 61 / 41 м², поверх 10 з 15, з ремонтом, монолітно-каркасний, 2019, сьогодні о 10:07, Створено 29 травня",143 м²,$ 5 000
flatfy,https://flatfy.ua/redirect/4640913328,850,USD,850.00,0,48,17.71,Дарницький,"1 кімната, 48 / 15 / 17 м², поверх 4 з 25, з ремонтом, монолітно-каркасний, 2023, сьогодні о 16:37, Створено 29 травня",48 м²,$ 850
flatfy,https://flatfy.ua/redirect/4680161956,451,USD,451.00,0,26.5,17.02,Лук'янівка,"1 кімната, 26.5 / 14.6 / 5 м², поверх 3 з 5, з ремонтом, цегляний будинок, 2025, 29 травня, Створено 29 травня",26.5 м²,$ 451
flatfy,https://flatfy.ua/redirect/4681467108,372,USD,372.00,0,43,8.65,Виноградар,"1 кімната, 43 / 18 / 15 м², поверх 18 з 20, з ремонтом, монолітно-каркасний, 2019, 29 травня, Створено 29 травня",43 м²,$ 372
flatfy,https://flatfy.ua/redirect/4679624572,406,USD,406.00,1,50,8.12,Оболонь,"2 кімнати, 50 / 30 / 8 м², поверх 6 з 9, з ремонтом, панельні, 1977, 29 травня, Створено 29 травня",50 м²,$ 406
flatfy,https://flatfy.ua/redirect/4679642583,608,USD,608.00,1,62,9.81,Ґалаґани,"2 кімнати, 62 / 35 / 10 м², поверх 12 з 16, з ремонтом, блочні, 2021, 29 травня, Створено 29 травня",62 м²,$ 608
flatfy,https://flatfy.ua/redirect/4679103465,1100,USD,1100.00,1,60,18.33,Чорна Гора,"2 кімнати, 60 / 35 / 12 м², поверх 5 з 29, з ремонтом, монолітно-каркасний, 2017, 29 травня, Створено 29 травня",60 м²,$ 1 100
flatfy,https://flatfy.ua/redirect/4678474891,900,USD,900.00,2,85,10.59,Нова забудова,"3 кімнати, 85 / 50 / 20 м², поверх 2 з 6, з ремонтом, цегляний будинок, 1954, сьогодні о 04:43, Створено 29 травня",85 м²,$ 900
flatfy,https://flatfy.ua/redirect/4679230823,1700,USD,1700.00,1,70,24.29,Лівобережний масив,"2 кімнати, 70 / 40 / 20 м², поверх 13 з 30, з ремонтом, монолітно-каркасний, 2020, 29 травня, Створено 29 травня",70 м²,$ 1 700
flatfy,https://flatfy.ua/redirect/4678802152,451,USD,451.00,0,36,12.53,Жуляни,"1 кімната, 36 / 10 / 18 м², поверх 3 з 4, з ремонтом, монолітно-каркасний, 2018, сьогодні о 09:00, Створено 29 травня",36 м²,$ 451
flatfy,https://flatfy.ua/redirect/4678781291,1150,USD,1150.00,2,100,11.50,Сирець,"3 кімнати, 100 / 50 / 38 м², поверх 20 з 24, з ремонтом, монолітно-каркасний, 2011, сьогодні о 09:00, Створено 29 травня",100 м²,$ 1 150
flatfy,https://flatfy.ua/redirect/4679507124,372,USD,372.00,0,61,6.10,Куренівка,"1 кімната, 61 / 18 / 18 м², поверх 22 з 25, з ремонтом, панельні, 2020, 29 травня, Створено 29 травня",61 м²,$ 372
flatfy,https://flatfy.ua/redirect/4679936008,2300,USD,2300.00,1,55,41.82,Нова забудова,"2 кімнати, 55 / 45 / 10 м², поверх 15 з 25, з ремонтом, цегляний будинок, 2019, 29 травня, Створено 29 травня",55 м²,$ 2 300
flatfy,https://flatfy.ua/redirect/4679175630,462,USD,462.00,1,60,7.70,Соцмісто,"2 кімнати, 60 / 28 / 12 м², поверх 22 з 25, з ремонтом, цегляний будинок, 2015, сьогодні о 15:28, Створено 29 травня",60 м²,$ 462
flatfy,https://flatfy.ua/redirect/4679639301,586,USD,586.00,0,43,13.63,Нижній Печерськ,"1 кімната, 43 / 20 / 14 м², поверх 11 з 18, з ремонтом, монолітно-каркасний, 2014, сьогодні о 15:46, Створено 29 травня",43 м²,$ 586
flatfy,https://flatfy.ua/redirect/4680805602,293,USD,293.00,0,42,6.98,Позняки,"1 кімната, 42 / 18 / 10 м², поверх 6 з 10, з ремонтом, утеплена панель, 2000, сьогодні о 19:01, Створено 29 травня",42 м²,$ 293
flatfy,https://flatfy.ua/redirect/4680117252,900,USD,900.00,2,110,8.18,Солдатська слобідка,"3 кімнати, 110 / 70 / 18 м², поверх 10 з 21, з ремонтом, монолітно-каркасний, 2014, сьогодні о 15:00, Створено 29 травня",110 м²,$ 900
flatfy,https://flatfy.ua/redirect/4676323524,428,USD,428.00,0,44,9.73,Солом’янський,"1 кімната, 44 / 20 / 20 м², поверх 2 з 7, з ремонтом, монолітно-каркасний, 2016, сьогодні о 20:19, Створено 29 травня",44 м²,$ 428
